prompt,julia code
"###Prompt:
Translate the problem below into this DSL:

maximize tf
# Variable: x, tf, N
# State: h
# Control: a
# Dynamics
,
# Initial Conditions
h(48) = 0,
# Final Conditions
h(tf) = W,
# State Constraints
h(t) <= 78,
# Variable Constraints
N => c,
# Control Constraints
-20 <= a(t) <= W
where W = -34, c = -9db(h) = ((93 / 55) / (h - 21)), g(h) = ((11 - h) + (89 - h)), ","###DSL:
W = -34
c = -9
db(h) = ((93 / 55) / (h - 21))
g(h) = ((11 - h) + (89 - h))

@def begin
    x = (tf, N) ∈ R², variable
    t ∈ [48, tf], time
    h ∈ R, state
    a ∈ R, control

    # Dynamics

    # Initial Conditions
    h(48) == 0

    # Final Conditions
    h(tf) == W

    # State Constraints
    h(t) ≤ 78

    # Variable Constraints
    tf ≥ 48
    N ≥ c

    # Control Constraints
    -20 ≤ a(t) ≤ W

    # Objective
    tf => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize HI
# Variable: None
# State: cH
# Control: HI
# Dynamics
cH'(t) = ((H - H) / (H * 13)),
# Initial Conditions
,
# Final Conditions
,
# State Constraints
cH(t) => 64,
# Variable Constraints
,
# Control Constraints

e(cH) = ((14 / 40) + (-28 * -76)), D(cH) = ((c * -40) + (-91 * -34)), ","###DSL:
e(cH) = ((14 / 40) + (-28 * -76))
D(cH) = ((c * -40) + (-91 * -34))

@def begin
    t ∈ [4, 88], time
    cH ∈ R, state
    HI ∈ R, control

    # Dynamics
    ∂(cH)(t) == ((H - H) / (H * 13))

    # Initial Conditions

    # Final Conditions

    # State Constraints
    cH(t) ≥ 64

    # Variable Constraints

    # Control Constraints

    # Objective
    HI => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (N * m)
# Variable: Nr
# State: FD
# Control: m
# Dynamics
,
# Initial Conditions
FD(0) = 8,
# Final Conditions
FD(61) = 61,
# State Constraints
FD(t) => 24,
# Variable Constraints
Nr <= -16,
# Control Constraints
75 => m(t) => -47
where dS = ((-61 * -24) * (34 * 38)), ib = ((47 * dS) * (dS / -5)), ue = ((dS * dS) - (dS * 48))","###DSL:
dS = ((-61 * -24) * (34 * 38))
ib = ((47 * dS) * (dS / -5))
ue = ((dS * dS) - (dS * 48))

@def begin
    Nr ∈ R, variable
    t ∈ [0, 61], time
    FD ∈ R, state
    m ∈ R, control

    # Dynamics

    # Initial Conditions
    FD(0) == 8

    # Final Conditions
    FD(61) == 61

    # State Constraints
    FD(t) ≥ 24

    # Variable Constraints
    Nr ≤ -16

    # Control Constraints
    75 ≥ m(t) ≥ -47

    # Objective
    (N * m) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize s
# Variable: None
# State: s, O, a, h
# Control: lQ
# Dynamics
O'(t) = ((l * l) - (l * 67))
h'(t) = ((82 / 50) + (62 + -92)),
# Initial Conditions
a(54) = -96,
# Final Conditions
a(63) = 98
h(63) = 12,
# State Constraints
h(t) => 22,
# Variable Constraints
,
# Control Constraints
lQ(t) => -1
","###DSL:

@def begin
    t ∈ [54, 63], time
    s = (O, a, h) ∈ R³, state
    lQ ∈ R, control

    # Dynamics
    ∂(O)(t) == ((l * l) - (l * 67))
    ∂(h)(t) == ((82 / 50) + (62 + -92))

    # Initial Conditions
    a(54) == -96

    # Final Conditions
    a(63) == 98
    h(63) == 12

    # State Constraints
    h(t) ≥ 22

    # Variable Constraints

    # Control Constraints
    lQ(t) ≥ -1

    # Objective
    s => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize X
# Variable: None
# State: E
# Control: u, X, ab
# Dynamics
,
# Initial Conditions
E(32) = -42,
# Final Conditions
,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
-35 => X(t) => -80
6 => ab(t) => -5
","###DSL:

@def begin
    t ∈ [32, 68], time
    E ∈ R, state
    u = (X, ab) ∈ R², control

    # Dynamics

    # Initial Conditions
    E(32) == -42

    # Final Conditions

    # State Constraints

    # Variable Constraints

    # Control Constraints
    -35 ≥ X(t) ≥ -80
    6 ≥ ab(t) ≥ -5

    # Objective
    X => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (W + s)
# Variable: None
# State: s, P, t
# Control: Wc
# Dynamics
P'(t) = ((-67 * -10) / (W - 28))
t'(t) = ((-40 - W) / (W * W)),
# Initial Conditions
,
# Final Conditions
,
# State Constraints
t(t) => -49,
# Variable Constraints
,
# Control Constraints
Wc(t) <= 13
","###DSL:

@def begin
    t ∈ [12, 29], time
    s = (P, t) ∈ R², state
    Wc ∈ R, control

    # Dynamics
    ∂(P)(t) == ((-67 * -10) / (W - 28))
    ∂(t)(t) == ((-40 - W) / (W * W))

    # Initial Conditions

    # Final Conditions

    # State Constraints
    t(t) ≥ -49

    # Variable Constraints

    # Control Constraints
    Wc(t) ≤ 13

    # Objective
    (W + s) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize r
# Variable: x, ti, tf
# State: s, Zu, bC
# Control: u, r, u
# Dynamics
bC'(t) = ((t / L) - (u / 83)),
# Initial Conditions
Zu(ti) = p
bC(ti) = 82,
# Final Conditions
Zu(tf) = p
bC(tf) = 73,
# State Constraints
Zu(t) <= -12
bC(t) <= L,
# Variable Constraints
,
# Control Constraints
r(t) <= p
u(t) <= 22
where L = -74, b = 74, p = 13","###DSL:
L = -74
b = 74
p = 13

@def begin
    x = (ti, tf) ∈ R², variable
    t ∈ [ti, tf], time
    s = (Zu, bC) ∈ R², state
    u = (r, u) ∈ R², control

    # Dynamics
    ∂(bC)(t) == ((t / L) - (u / 83))

    # Initial Conditions
    Zu(ti) == p
    bC(ti) == 82

    # Final Conditions
    Zu(tf) == p
    bC(tf) == 73

    # State Constraints
    Zu(t) ≤ -12
    bC(t) ≤ L

    # Variable Constraints
    ti ≤ tf

    # Control Constraints
    r(t) ≤ p
    u(t) ≤ 22

    # Objective
    r => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize df
# Variable: ti
# State: s, df, a
# Control: u, A, e
# Dynamics
df'(t) = ((A / -12) + (v / e)),
# Initial Conditions
df(ti) = 65
a(ti) = vz,
# Final Conditions
df(82) = -21,
# State Constraints
df(t) <= 73
a(t) => M,
# Variable Constraints
,
# Control Constraints
A(t) => I
82 <= e(t) <= vz
where vz = -78, I = -50, xe = -1, OR = 23, M = 6Sq(a) = ((I * 8) * (a + -51)), ","###DSL:
vz = -78
I = -50
xe = -1
OR = 23
M = 6
Sq(a) = ((I * 8) * (a + -51))

@def begin
    ti ∈ R, variable
    t ∈ [ti, 82], time
    s = (df, a) ∈ R², state
    u = (A, e) ∈ R², control

    # Dynamics
    ∂(df)(t) == ((A / -12) + (v / e))

    # Initial Conditions
    df(ti) == 65
    a(ti) == vz

    # Final Conditions
    df(82) == -21

    # State Constraints
    df(t) ≤ 73
    a(t) ≥ M

    # Variable Constraints
    ti ≤ 82

    # Control Constraints
    A(t) ≥ I
    82 ≤ e(t) ≤ vz

    # Objective
    df => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (y * X)
# Variable: x, Xz, tf
# State: s, z, IQ
# Control: yc
# Dynamics
,
# Initial Conditions
IQ(2) = -17,
# Final Conditions
z(tf) = 10,
# State Constraints
z(t) => -1
IQ(t) => 99,
# Variable Constraints
,
# Control Constraints
yc(t) => -36
S(z) = ((40 * z) + (-72 - 42)), Hy(z) = ((67 / -3) - (-85 * 40)), F(z) = ((-7 - 70) * (-88 + z)), ","###DSL:
S(z) = ((40 * z) + (-72 - 42))
Hy(z) = ((67 / -3) - (-85 * 40))
F(z) = ((-7 - 70) * (-88 + z))

@def begin
    x = (Xz, tf) ∈ R², variable
    t ∈ [2, tf], time
    s = (z, IQ) ∈ R², state
    yc ∈ R, control

    # Dynamics

    # Initial Conditions
    IQ(2) == -17

    # Final Conditions
    z(tf) == 10

    # State Constraints
    z(t) ≥ -1
    IQ(t) ≥ 99

    # Variable Constraints
    tf ≥ 2

    # Control Constraints
    yc(t) ≥ -36

    # Objective
    (y * X) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize s
# Variable: None
# State: s, od, Ba, DN
# Control: u, ic, y
# Dynamics
DN'(t) = ((N - 6) - (-74 * -92)),
# Initial Conditions
od(60) = -36,
# Final Conditions
Ba(70) = rv
DN(70) = 29,
# State Constraints
Ba(t) <= NE,
# Variable Constraints
,
# Control Constraints
ic(t) => rv
y(t) <= -9
where N = 87, rv = 37, SQ = -98, NE = 77, b = 38","###DSL:
N = 87
rv = 37
SQ = -98
NE = 77
b = 38

@def begin
    t ∈ [60, 70], time
    s = (od, Ba, DN) ∈ R³, state
    u = (ic, y) ∈ R², control

    # Dynamics
    ∂(DN)(t) == ((N - 6) - (-74 * -92))

    # Initial Conditions
    od(60) == -36

    # Final Conditions
    Ba(70) == rv
    DN(70) == 29

    # State Constraints
    Ba(t) ≤ NE

    # Variable Constraints

    # Control Constraints
    ic(t) ≥ rv
    y(t) ≤ -9

    # Objective
    s => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize gh
# Variable: None
# State: s, yQ, gh
# Control: u, P, dl
# Dynamics
gh'(t) = ((-8 + -16) / (50 - -99)),
# Initial Conditions
yQ(53) = 14,
# Final Conditions
gh(79) = sQ,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
65 => P(t) => U
75 => dl(t) => U
where sQ = 67, U = 7, s = 43, ym = ((U / sQ) * (40 + s))c(yQ) = ((U - 71) * (U * 58)), XI(yQ) = ((79 / -25) + (y - -25)), ","###DSL:
sQ = 67
U = 7
s = 43
ym = ((U / sQ) * (40 + s))
c(yQ) = ((U - 71) * (U * 58))
XI(yQ) = ((79 / -25) + (y - -25))

@def begin
    t ∈ [53, 79], time
    s = (yQ, gh) ∈ R², state
    u = (P, dl) ∈ R², control

    # Dynamics
    ∂(gh)(t) == ((-8 + -16) / (50 - -99))

    # Initial Conditions
    yQ(53) == 14

    # Final Conditions
    gh(79) == sQ

    # State Constraints

    # Variable Constraints

    # Control Constraints
    65 ≥ P(t) ≥ U
    75 ≥ dl(t) ≥ U

    # Objective
    gh => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (e / J)
# Variable: None
# State: s, c, q, Ol
# Control: u, j, ea, J
# Dynamics
c'(t) = ((-73 - 11) + (e * e)),
# Initial Conditions
Ol(11) = 77,
# Final Conditions
c(35) = 88
q(35) = 54,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
j(t) <= -33
ea(t) => 29
J(t) <= -21
","###DSL:

@def begin
    t ∈ [11, 35], time
    s = (c, q, Ol) ∈ R³, state
    u = (j, ea, J) ∈ R³, control

    # Dynamics
    ∂(c)(t) == ((-73 - 11) + (e * e))

    # Initial Conditions
    Ol(11) == 77

    # Final Conditions
    c(35) == 88
    q(35) == 54

    # State Constraints

    # Variable Constraints

    # Control Constraints
    j(t) ≤ -33
    ea(t) ≥ 29
    J(t) ≤ -21

    # Objective
    (e / J) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (z * p)
# Variable: ti
# State: s, pE, Oq, Jh
# Control: u, zw, r, e
# Dynamics
Jh'(t) = ((r + e) - (z + 60)),
# Initial Conditions
Jh(ti) = -47,
# Final Conditions
pE(34) = 66
Jh(34) = -78,
# State Constraints
Oq(t) <= 86,
# Variable Constraints
,
# Control Constraints
r(t) => 32
e(t) => 27
","###DSL:

@def begin
    ti ∈ R, variable
    t ∈ [ti, 34], time
    s = (pE, Oq, Jh) ∈ R³, state
    u = (zw, r, e) ∈ R³, control

    # Dynamics
    ∂(Jh)(t) == ((r + e) - (z + 60))

    # Initial Conditions
    Jh(ti) == -47

    # Final Conditions
    pE(34) == 66
    Jh(34) == -78

    # State Constraints
    Oq(t) ≤ 86

    # Variable Constraints
    ti ≤ 34

    # Control Constraints
    r(t) ≥ 32
    e(t) ≥ 27

    # Objective
    (z * p) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (k + t)
# Variable: ti
# State: s, N, q
# Control: k
# Dynamics
N'(t) = ((41 - t) + (t + k)),
# Initial Conditions
q(ti) = -99,
# Final Conditions
,
# State Constraints
q(t) => 53,
# Variable Constraints
,
# Control Constraints
k(t) <= 54
cJ(N) = ((N - -25) - (-31 * N)), hc(q) = ((q / q) * (q + q)), ","###DSL:
cJ(N) = ((N - -25) - (-31 * N))
hc(q) = ((q / q) * (q + q))

@def begin
    ti ∈ R, variable
    t ∈ [ti, 94], time
    s = (N, q) ∈ R², state
    k ∈ R, control

    # Dynamics
    ∂(N)(t) == ((41 - t) + (t + k))

    # Initial Conditions
    q(ti) == -99

    # Final Conditions

    # State Constraints
    q(t) ≥ 53

    # Variable Constraints
    ti ≤ 94

    # Control Constraints
    k(t) ≤ 54

    # Objective
    (k + t) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize xz
# Variable: x, Zh, xz
# State: s, q, L
# Control: Jc
# Dynamics
q'(t) = ((x * 63) * (Z / -39)),
# Initial Conditions
q(74) = -81
L(74) = 44,
# Final Conditions
q(90) = o,
# State Constraints
,
# Variable Constraints
Zh <= o,
# Control Constraints
Jc(t) <= L
where L = 31, N = -74, o = -9, B = -59","###DSL:
L = 31
N = -74
o = -9
B = -59

@def begin
    x = (Zh, xz) ∈ R², variable
    t ∈ [74, 90], time
    s = (q, L) ∈ R², state
    Jc ∈ R, control

    # Dynamics
    ∂(q)(t) == ((x * 63) * (Z / -39))

    # Initial Conditions
    q(74) == -81
    L(74) == 44

    # Final Conditions
    q(90) == o

    # State Constraints

    # Variable Constraints
    Zh ≥ o

    # Control Constraints
    Jc(t) ≤ L

    # Objective
    xz => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (S + u)
# Variable: S
# State: wm
# Control: u, G, S
# Dynamics
,
# Initial Conditions
wm(0) = 48,
# Final Conditions
,
# State Constraints
wm(t) => uZ,
# Variable Constraints
S <= -89,
# Control Constraints
uZ => G(t) => 95
S(t) => -50
where uZ = -14V(wm) = ((54 * w) + (w / w)), xo(wm) = ((-61 * 96) / (u - 66)), ","###DSL:
uZ = -14
V(wm) = ((54 * w) + (w / w))
xo(wm) = ((-61 * 96) / (u - 66))

@def begin
    S ∈ R, variable
    t ∈ [0, 81], time
    wm ∈ R, state
    u = (G, S) ∈ R², control

    # Dynamics

    # Initial Conditions
    wm(0) == 48

    # Final Conditions

    # State Constraints
    wm(t) ≥ uZ

    # Variable Constraints
    S ≤ -89

    # Control Constraints
    uZ ≥ G(t) ≥ 95
    S(t) ≥ -50

    # Objective
    (S + u) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize O
# Variable: None
# State: s, y, O, r
# Control: u, uE, ui
# Dynamics
y'(t) = ((38 - u) + (76 - -57)),
# Initial Conditions
y(51) = 27
O(51) = 58,
# Final Conditions
r(91) = 82,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
uE(t) => -79
ui(t) => 73
","###DSL:

@def begin
    t ∈ [51, 91], time
    s = (y, O, r) ∈ R³, state
    u = (uE, ui) ∈ R², control

    # Dynamics
    ∂(y)(t) == ((38 - u) + (76 - -57))

    # Initial Conditions
    y(51) == 27
    O(51) == 58

    # Final Conditions
    r(91) == 82

    # State Constraints

    # Variable Constraints

    # Control Constraints
    uE(t) ≥ -79
    ui(t) ≥ 73

    # Objective
    O => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (X + X)
# Variable: tf
# State: s, yv, tj
# Control: u, x, Ix, X
# Dynamics
,
# Initial Conditions
,
# Final Conditions
tj(tf) = -4,
# State Constraints
yv(t) <= -83
tj(t) => Wr,
# Variable Constraints
,
# Control Constraints
Ix(t) => G
where Wr = 41, n = 77, G = -34, Ej = 77, ZE = ((-75 - Ej) * (n - -16)), nF = ((81 - Ej) + (-66 - 22))","###DSL:
Wr = 41
n = 77
G = -34
Ej = 77
ZE = ((-75 - Ej) * (n - -16))
nF = ((81 - Ej) + (-66 - 22))

@def begin
    tf ∈ R, variable
    t ∈ [0, tf], time
    s = (yv, tj) ∈ R², state
    u = (x, Ix, X) ∈ R³, control

    # Dynamics

    # Initial Conditions

    # Final Conditions
    tj(tf) == -4

    # State Constraints
    yv(t) ≤ -83
    tj(t) ≥ Wr

    # Variable Constraints
    tf ≥ 0

    # Control Constraints
    Ix(t) ≥ G

    # Objective
    (X + X) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (x + r)
# Variable: x, tf, Zq, r
# State: Yt
# Control: rr
# Dynamics
Yt'(t) = ((66 - -77) / (Z / 100)),
# Initial Conditions
,
# Final Conditions
Yt(tf) = 68,
# State Constraints
Yt(t) <= 15,
# Variable Constraints
Zq <= -80
r => 29,
# Control Constraints
rr(t) <= -98
where Z = -73, E = 93, V = -14, E = 53","###DSL:
Z = -73
E = 93
V = -14
E = 53

@def begin
    x = (tf, Zq, r) ∈ R³, variable
    t ∈ [0, tf], time
    Yt ∈ R, state
    rr ∈ R, control

    # Dynamics
    ∂(Yt)(t) == ((66 - -77) / (Z / 100))

    # Initial Conditions

    # Final Conditions
    Yt(tf) == 68

    # State Constraints
    Yt(t) ≤ 15

    # Variable Constraints
    tf ≥ 0
    Zq ≥ -80
    r ≥ 29

    # Control Constraints
    rr(t) ≤ -98

    # Objective
    (x + r) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (k / W)
# Variable: tf
# State: oQ
# Control: u, w, W, kh
# Dynamics
,
# Initial Conditions
,
# Final Conditions
,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
39 <= w(t) <= -96
W(t) <= -16
-87 => kh(t) => 73
e(oQ) = ((71 * o) / (o / 58)), ","###DSL:
e(oQ) = ((71 * o) / (o / 58))

@def begin
    tf ∈ R, variable
    t ∈ [0, tf], time
    oQ ∈ R, state
    u = (w, W, kh) ∈ R³, control

    # Dynamics

    # Initial Conditions

    # Final Conditions

    # State Constraints

    # Variable Constraints
    tf ≥ 0

    # Control Constraints
    39 ≤ w(t) ≤ -96
    W(t) ≤ -16
    -87 ≥ kh(t) ≥ 73

    # Objective
    (k / W) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize u
# Variable: x, ti, p, tf
# State: s, w, B
# Control: u, Ke, Ke, Np
# Dynamics
,
# Initial Conditions
w(ti) = -21,
# Final Conditions
,
# State Constraints
w(t) <= -59
B(t) => 49,
# Variable Constraints
p => 82,
# Control Constraints
Ke(t) <= 56
Np(t) => 89
F(B) = ((92 + B) + (-27 / -30)), ","###DSL:
F(B) = ((92 + B) + (-27 / -30))

@def begin
    x = (ti, p, tf) ∈ R³, variable
    t ∈ [ti, tf], time
    s = (w, B) ∈ R², state
    u = (Ke, Ke, Np) ∈ R³, control

    # Dynamics

    # Initial Conditions
    w(ti) == -21

    # Final Conditions

    # State Constraints
    w(t) ≤ -59
    B(t) ≥ 49

    # Variable Constraints
    ti ≤ tf
    p ≤ 82

    # Control Constraints
    Ke(t) ≤ 56
    Np(t) ≥ 89

    # Objective
    u => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (u + t)
# Variable: None
# State: s, t, Q
# Control: u, i, I
# Dynamics
Q'(t) = ((29 + u) + (M / I)),
# Initial Conditions
t(93) = -45
Q(93) = h,
# Final Conditions
,
# State Constraints
Q(t) => Fv,
# Variable Constraints
,
# Control Constraints
g => i(t) => vg
-27 <= I(t) <= Fv
where h = -38, vg = -15, Fv = -83, uX = -95, g = -40, o = ((h / h) + (11 / -59)), M = ((32 / vg) * (vg * 88))","###DSL:
h = -38
vg = -15
Fv = -83
uX = -95
g = -40
o = ((h / h) + (11 / -59))
M = ((32 / vg) * (vg * 88))

@def begin
    t ∈ [93, 96], time
    s = (t, Q) ∈ R², state
    u = (i, I) ∈ R², control

    # Dynamics
    ∂(Q)(t) == ((29 + u) + (M / I))

    # Initial Conditions
    t(93) == -45
    Q(93) == h

    # Final Conditions

    # State Constraints
    Q(t) ≥ Fv

    # Variable Constraints

    # Control Constraints
    g ≥ i(t) ≥ vg
    -27 ≤ I(t) ≤ Fv

    # Objective
    (u + t) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize SU
# Variable: x, tf, lk, SU
# State: O
# Control: u, Ar, DI, E
# Dynamics
O'(t) = ((D + 76) * (J * 89)),
# Initial Conditions
O(74) = 99,
# Final Conditions
,
# State Constraints
O(t) <= J,
# Variable Constraints
lk => FE
SU => 41,
# Control Constraints
Ar(t) <= b
DI(t) => 59
where FE = -64, b = -28, J = -83","###DSL:
FE = -64
b = -28
J = -83

@def begin
    x = (tf, lk, SU) ∈ R³, variable
    t ∈ [74, tf], time
    O ∈ R, state
    u = (Ar, DI, E) ∈ R³, control

    # Dynamics
    ∂(O)(t) == ((D + 76) * (J * 89))

    # Initial Conditions
    O(74) == 99

    # Final Conditions

    # State Constraints
    O(t) ≤ J

    # Variable Constraints
    tf ≥ 74
    lk ≤ FE
    SU ≥ 41

    # Control Constraints
    Ar(t) ≤ b
    DI(t) ≥ 59

    # Objective
    SU => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (u / v)
# Variable: x, tf, ti
# State: s, uF, v
# Control: u, w, H
# Dynamics
v'(t) = ((51 + H) + (51 / H)),
# Initial Conditions
uF(ti) = -91,
# Final Conditions
v(tf) = -53,
# State Constraints
uF(t) => 31
v(t) <= V,
# Variable Constraints
,
# Control Constraints
3 <= w(t) <= -63
H(t) <= V
where qw = -9, V = -62","###DSL:
qw = -9
V = -62

@def begin
    x = (tf, ti) ∈ R², variable
    t ∈ [ti, tf], time
    s = (uF, v) ∈ R², state
    u = (w, H) ∈ R², control

    # Dynamics
    ∂(v)(t) == ((51 + H) + (51 / H))

    # Initial Conditions
    uF(ti) == -91

    # Final Conditions
    v(tf) == -53

    # State Constraints
    uF(t) ≥ 31
    v(t) ≤ V

    # Variable Constraints
    ti ≤ tf

    # Control Constraints
    3 ≤ w(t) ≤ -63
    H(t) ≤ V

    # Objective
    (u / v) => max
end
<TOKEN_FINAL>"
